image,stem,prefix,number,source_split,group_id,group_size,upstream_splits,is_upstream_leak,proposed_split
AoF00312.jpg,AoF00312,AoF,312,train,grp_aof_00992,3,train,0,train
AoF00313.jpg,AoF00313,AoF,313,train,grp_aof_00992,3,train,0,train
AoF00314.jpg,AoF00314,AoF,314,val,grp_aof_00019,76,test+train+val,1,train
AoF00315.jpg,AoF00315,AoF,315,train,grp_aof_00019,76,test+train+val,1,train
AoF00316.jpg,AoF00316,AoF,316,train,grp_aof_00019,76,test+train+val,1,train
AoF00317.jpg,AoF00317,AoF,317,train,grp_aof_00019,76,test+train+val,1,train
AoF00318.jpg,AoF00318,AoF,318,val,grp_aof_00019,76,test+train+val,1,train
AoF00319.jpg,AoF00319,AoF,319,train,grp_aof_00019,76,test+train+val,1,train
AoF00320.jpg,AoF00320,AoF,320,val,grp_aof_single_AoF00320,1,val,0,val
AoF00321.jpg,AoF00321,AoF,321,train,grp_aof_00019,76,test+train+val,1,train
AoF00322.jpg,AoF00322,AoF,322,train,grp_aof_00019,76,test+train+val,1,train
AoF00323.jpg,AoF00323,AoF,323,train,grp_aof_00019,76,test+train+val,1,train
AoF00324.jpg,AoF00324,AoF,324,train,grp_aof_00019,76,test+train+val,1,train
AoF00325.jpg,AoF00325,AoF,325,val,grp_aof_00019,76,test+train+val,1,train
AoF00326.jpg,AoF00326,AoF,326,train,grp_aof_00019,76,test+train+val,1,train
AoF00327.jpg,AoF00327,AoF,327,train,grp_aof_00019,76,test+train+val,1,train
AoF00328.jpg,AoF00328,AoF,328,val,grp_aof_00019,76,test+train+val,1,train
AoF00329.jpg,AoF00329,AoF,329,train,grp_aof_01647,2,train,0,train
AoF00330.jpg,AoF00330,AoF,330,train,grp_aof_01647,2,train,0,train
AoF00331.jpg,AoF00331,AoF,331,train,grp_aof_single_AoF00331,1,train,0,train
AoF00332.jpg,AoF00332,AoF,332,train,grp_aof_single_AoF00332,1,train,0,train
AoF00333.jpg,AoF00333,AoF,333,train,grp_aof_00019,76,test+train+val,1,train
AoF00334.jpg,AoF00334,AoF,334,train,grp_aof_00019,76,test+train+val,1,train
AoF00335.jpg,AoF00335,AoF,335,train,grp_aof_00019,76,test+train+val,1,train
AoF00336.jpg,AoF00336,AoF,336,train,grp_aof_00019,76,test+train+val,1,train
AoF00337.jpg,AoF00337,AoF,337,train,grp_aof_00019,76,test+train+val,1,train
AoF00338.jpg,AoF00338,AoF,338,train,grp_aof_00019,76,test+train+val,1,train
AoF00339.jpg,AoF00339,AoF,339,train,grp_aof_00991,3,test+train,1,train
AoF00340.jpg,AoF00340,AoF,340,train,grp_aof_00991,3,test+train,1,train
AoF00341.jpg,AoF00341,AoF,341,train,grp_aof_00019,76,test+train+val,1,train
AoF00342.jpg,AoF00342,AoF,342,train,grp_aof_00019,76,test+train+val,1,train
AoF00343.jpg,AoF00343,AoF,343,train,grp_aof_00019,76,test+train+val,1,train
AoF00344.jpg,AoF00344,AoF,344,train,grp_aof_00019,76,test+train+val,1,train
AoF00345.jpg,AoF00345,AoF,345,train,grp_aof_00019,76,test+train+val,1,train
AoF00346.jpg,AoF00346,AoF,346,train,grp_aof_00019,76,test+train+val,1,train
AoF00347.jpg,AoF00347,AoF,347,train,grp_aof_00019,76,test+train+val,1,train
AoF00348.jpg,AoF00348,AoF,348,train,grp_aof_00019,76,test+train+val,1,train
AoF00349.jpg,AoF00349,AoF,349,train,grp_aof_00019,76,test+train+val,1,train
AoF00350.jpg,AoF00350,AoF,350,val,grp_aof_00088,21,test+train+val,1,train
AoF00351.jpg,AoF00351,AoF,351,val,grp_aof_00088,21,test+train+val,1,train
AoF00352.jpg,AoF00352,AoF,352,train,grp_aof_00019,76,test+train+val,1,train
AoF00353.jpg,AoF00353,AoF,353,train,grp_aof_00019,76,test+train+val,1,train
AoF00354.jpg,AoF00354,AoF,354,train,grp_aof_00088,21,test+train+val,1,train
AoF00355.jpg,AoF00355,AoF,355,train,grp_aof_00990,3,test+train+val,1,train
AoF00356.jpg,AoF00356,AoF,356,val,grp_aof_00990,3,test+train+val,1,train
AoF00357.jpg,AoF00357,AoF,357,val,grp_aof_00422,6,test+train+val,1,train
AoF00358.jpg,AoF00358,AoF,358,val,grp_aof_00019,76,test+train+val,1,train
AoF00359.jpg,AoF00359,AoF,359,train,grp_aof_00019,76,test+train+val,1,train
AoF00360.jpg,AoF00360,AoF,360,train,grp_aof_00088,21,test+train+val,1,train
AoF00361.jpg,AoF00361,AoF,361,train,grp_aof_00088,21,test+train+val,1,train
AoF00362.jpg,AoF00362,AoF,362,train,grp_aof_00088,21,test+train+val,1,train
AoF00363.jpg,AoF00363,AoF,363,val,grp_aof_00989,3,train+val,1,val
AoF00364.jpg,AoF00364,AoF,364,val,grp_aof_00989,3,train+val,1,val
AoF00365.jpg,AoF00365,AoF,365,train,grp_aof_00989,3,train+val,1,val
AoF00366.jpg,AoF00366,AoF,366,train,grp_aof_00019,76,test+train+val,1,train
AoF00367.jpg,AoF00367,AoF,367,train,grp_aof_00422,6,test+train+val,1,train
AoF00368.jpg,AoF00368,AoF,368,train,grp_aof_00145,13,test+train+val,1,train
AoF00369.jpg,AoF00369,AoF,369,val,grp_aof_00145,13,test+train+val,1,train
AoF00370.jpg,AoF00370,AoF,370,train,grp_aof_00145,13,test+train+val,1,train
AoF00371.jpg,AoF00371,AoF,371,val,grp_aof_00145,13,test+train+val,1,train
AoF00372.jpg,AoF00372,AoF,372,train,grp_aof_00145,13,test+train+val,1,train
AoF00373.jpg,AoF00373,AoF,373,train,grp_aof_00145,13,test+train+val,1,train
AoF00374.jpg,AoF00374,AoF,374,train,grp_aof_00145,13,test+train+val,1,train
AoF00375.jpg,AoF00375,AoF,375,train,grp_aof_00145,13,test+train+val,1,train
AoF00376.jpg,AoF00376,AoF,376,train,grp_aof_00145,13,test+train+val,1,train
AoF00377.jpg,AoF00377,AoF,377,train,grp_aof_00019,76,test+train+val,1,train
AoF00378.jpg,AoF00378,AoF,378,train,grp_aof_00422,6,test+train+val,1,train
AoF00379.jpg,AoF00379,AoF,379,train,grp_aof_00145,13,test+train+val,1,train
AoF00380.jpg,AoF00380,AoF,380,train,grp_aof_00145,13,test+train+val,1,train
AoF00381.jpg,AoF00381,AoF,381,train,grp_aof_00145,13,test+train+val,1,train
AoF00382.jpg,AoF00382,AoF,382,train,grp_aof_00988,3,train,0,train
AoF00383.jpg,AoF00383,AoF,383,train,grp_aof_00988,3,train,0,train
AoF00384.jpg,AoF00384,AoF,384,train,grp_aof_00988,3,train,0,train
AoF00385.jpg,AoF00385,AoF,385,train,grp_aof_00987,3,train,0,train
AoF00386.jpg,AoF00386,AoF,386,train,grp_aof_00987,3,train,0,train
AoF00387.jpg,AoF00387,AoF,387,train,grp_aof_00987,3,train,0,train
AoF00388.jpg,AoF00388,AoF,388,train,grp_aof_00019,76,test+train+val,1,train
AoF00389.jpg,AoF00389,AoF,389,train,grp_aof_00088,21,test+train+val,1,train
AoF00390.jpg,AoF00390,AoF,390,train,grp_aof_00088,21,test+train+val,1,train
AoF00391.jpg,AoF00391,AoF,391,train,grp_aof_00088,21,test+train+val,1,train
AoF00392.jpg,AoF00392,AoF,392,train,grp_aof_00088,21,test+train+val,1,train
AoF00393.jpg,AoF00393,AoF,393,train,grp_aof_00088,21,test+train+val,1,train
AoF00394.jpg,AoF00394,AoF,394,val,grp_aof_00019,76,test+train+val,1,train
AoF00395.jpg,AoF00395,AoF,395,val,grp_aof_00019,76,test+train+val,1,train
AoF00396.jpg,AoF00396,AoF,396,train,grp_aof_single_AoF00396,1,train,0,train
AoF00397.jpg,AoF00397,AoF,397,train,grp_aof_00019,76,test+train+val,1,train
AoF00398.jpg,AoF00398,AoF,398,train,grp_aof_00019,76,test+train+val,1,train
AoF00399.jpg,AoF00399,AoF,399,train,grp_aof_00019,76,test+train+val,1,train
AoF00400.jpg,AoF00400,AoF,400,train,grp_aof_00986,3,train,0,train
AoF00401.jpg,AoF00401,AoF,401,train,grp_aof_00986,3,train,0,train
AoF00402.jpg,AoF00402,AoF,402,train,grp_aof_00986,3,train,0,train
AoF00403.jpg,AoF00403,AoF,403,val,grp_aof_00985,3,test+train+val,1,val
AoF00404.jpg,AoF00404,AoF,404,train,grp_aof_00985,3,test+train+val,1,val
AoF00405.jpg,AoF00405,AoF,405,train,grp_aof_01646,2,test+train,1,train
AoF00406.jpg,AoF00406,AoF,406,train,grp_aof_single_AoF00406,1,train,0,train
AoF00407.jpg,AoF00407,AoF,407,train,grp_aof_single_AoF00407,1,train,0,train
AoF00408.jpg,AoF00408,AoF,408,train,grp_aof_00019,76,test+train+val,1,train
AoF00409.jpg,AoF00409,AoF,409,train,grp_aof_00019,76,test+train+val,1,train
AoF00410.jpg,AoF00410,AoF,410,train,grp_aof_00019,76,test+train+val,1,train
AoF00411.jpg,AoF00411,AoF,411,train,grp_aof_00019,76,test+train+val,1,train
AoF00412.jpg,AoF00412,AoF,412,train,grp_aof_00019,76,test+train+val,1,train
AoF00413.jpg,AoF00413,AoF,413,train,grp_aof_00019,76,test+train+val,1,train
AoF00414.jpg,AoF00414,AoF,414,train,grp_aof_00019,76,test+train+val,1,train
AoF00415.jpg,AoF00415,AoF,415,val,grp_aof_00019,76,test+train+val,1,train
AoF00416.jpg,AoF00416,AoF,416,train,grp_aof_00019,76,test+train+val,1,train
AoF00417.jpg,AoF00417,AoF,417,train,grp_aof_00984,3,train,0,train
AoF00418.jpg,AoF00418,AoF,418,train,grp_aof_00984,3,train,0,train
AoF00419.jpg,AoF00419,AoF,419,train,grp_aof_00984,3,train,0,train
AoF00420.jpg,AoF00420,AoF,420,train,grp_aof_single_AoF00420,1,train,0,train
AoF00421.jpg,AoF00421,AoF,421,train,grp_aof_00088,21,test+train+val,1,train
AoF00422.jpg,AoF00422,AoF,422,val,grp_aof_single_AoF00422,1,val,0,val
AoF00423.jpg,AoF00423,AoF,423,train,grp_aof_00983,3,test+train+val,1,train
AoF00424.jpg,AoF00424,AoF,424,train,grp_aof_single_AoF00424,1,train,0,train
AoF00425.jpg,AoF00425,AoF,425,train,grp_aof_00088,21,test+train+val,1,train
AoF00426.jpg,AoF00426,AoF,426,train,grp_aof_00088,21,test+train+val,1,train
AoF00427.jpg,AoF00427,AoF,427,train,grp_aof_00088,21,test+train+val,1,train
AoF00428.jpg,AoF00428,AoF,428,train,grp_aof_00019,76,test+train+val,1,train
AoF00429.jpg,AoF00429,AoF,429,train,grp_aof_00982,3,train,0,train
AoF00430.jpg,AoF00430,AoF,430,train,grp_aof_00982,3,train,0,train
AoF00431.jpg,AoF00431,AoF,431,train,grp_aof_00982,3,train,0,train
AoF00432.jpg,AoF00432,AoF,432,val,grp_aof_00983,3,test+train+val,1,train
AoF00433.jpg,AoF00433,AoF,433,train,grp_aof_00002,558,test+train+val,1,train
AoF00434.jpg,AoF00434,AoF,434,train,grp_aof_00002,558,test+train+val,1,train
AoF00435.jpg,AoF00435,AoF,435,train,grp_aof_00002,558,test+train+val,1,train
AoF00436.jpg,AoF00436,AoF,436,train,grp_aof_00002,558,test+train+val,1,train
AoF00437.jpg,AoF00437,AoF,437,train,grp_aof_00002,558,test+train+val,1,train
AoF00438.jpg,AoF00438,AoF,438,train,grp_aof_00002,558,test+train+val,1,train
AoF00439.jpg,AoF00439,AoF,439,train,grp_aof_01645,2,train,0,train
AoF00440.jpg,AoF00440,AoF,440,train,grp_aof_00002,558,test+train+val,1,train
AoF00441.jpg,AoF00441,AoF,441,val,grp_aof_00002,558,test+train+val,1,train
AoF00442.jpg,AoF00442,AoF,442,train,grp_aof_00002,558,test+train+val,1,train
AoF00443.jpg,AoF00443,AoF,443,train,grp_aof_00002,558,test+train+val,1,train
AoF00444.jpg,AoF00444,AoF,444,train,grp_aof_00002,558,test+train+val,1,train
AoF00445.jpg,AoF00445,AoF,445,train,grp_aof_01645,2,train,0,train
AoF00446.jpg,AoF00446,AoF,446,val,grp_aof_00981,3,train+val,1,train
AoF00447.jpg,AoF00447,AoF,447,train,grp_aof_00981,3,train+val,1,train
AoF00448.jpg,AoF00448,AoF,448,train,grp_aof_00981,3,train+val,1,train
AoF00449.jpg,AoF00449,AoF,449,train,grp_aof_00002,558,test+train+val,1,train
AoF00450.jpg,AoF00450,AoF,450,train,grp_aof_00002,558,test+train+val,1,train
AoF00451.jpg,AoF00451,AoF,451,train,grp_aof_00002,558,test+train+val,1,train
AoF00452.jpg,AoF00452,AoF,452,train,grp_aof_00002,558,test+train+val,1,train
AoF00453.jpg,AoF00453,AoF,453,train,grp_aof_00002,558,test+train+val,1,train
AoF00454.jpg,AoF00454,AoF,454,train,grp_aof_single_AoF00454,1,train,0,train
AoF00455.jpg,AoF00455,AoF,455,train,grp_aof_00002,558,test+train+val,1,train
AoF00456.jpg,AoF00456,AoF,456,train,grp_aof_00002,558,test+train+val,1,train
AoF00457.jpg,AoF00457,AoF,457,val,grp_aof_00002,558,test+train+val,1,train
AoF00458.jpg,AoF00458,AoF,458,train,grp_aof_00002,558,test+train+val,1,train
AoF00459.jpg,AoF00459,AoF,459,train,grp_aof_00002,558,test+train+val,1,train
AoF00460.jpg,AoF00460,AoF,460,val,grp_aof_00002,558,test+train+val,1,train
AoF00461.jpg,AoF00461,AoF,461,train,grp_aof_00002,558,test+train+val,1,train
AoF00462.jpg,AoF00462,AoF,462,train,grp_aof_00002,558,test+train+val,1,train
AoF00463.jpg,AoF00463,AoF,463,train,grp_aof_single_AoF00463,1,train,0,train
AoF00464.jpg,AoF00464,AoF,464,train,grp_aof_00002,558,test+train+val,1,train
AoF00465.jpg,AoF00465,AoF,465,val,grp_aof_00002,558,test+train+val,1,train
AoF00466.jpg,AoF00466,AoF,466,train,grp_aof_00002,558,test+train+val,1,train
AoF00467.jpg,AoF00467,AoF,467,train,grp_aof_00002,558,test+train+val,1,train
AoF00468.jpg,AoF00468,AoF,468,train,grp_aof_00002,558,test+train+val,1,train
AoF00469.jpg,AoF00469,AoF,469,train,grp_aof_00002,558,test+train+val,1,train
AoF00470.jpg,AoF00470,AoF,470,train,grp_aof_00002,558,test+train+val,1,train
AoF00471.jpg,AoF00471,AoF,471,train,grp_aof_00002,558,test+train+val,1,train
AoF00472.jpg,AoF00472,AoF,472,val,grp_aof_single_AoF00472,1,val,0,val
AoF00473.jpg,AoF00473,AoF,473,val,grp_aof_00002,558,test+train+val,1,train
AoF00474.jpg,AoF00474,AoF,474,train,grp_aof_00002,558,test+train+val,1,train
AoF00475.jpg,AoF00475,AoF,475,train,grp_aof_00002,558,test+train+val,1,train
AoF00476.jpg,AoF00476,AoF,476,train,grp_aof_00002,558,test+train+val,1,train
AoF00477.jpg,AoF00477,AoF,477,train,grp_aof_00002,558,test+train+val,1,train
AoF00478.jpg,AoF00478,AoF,478,train,grp_aof_00002,558,test+train+val,1,train
AoF00479.jpg,AoF00479,AoF,479,train,grp_aof_00002,558,test+train+val,1,train
AoF00480.jpg,AoF00480,AoF,480,train,grp_aof_00002,558,test+train+val,1,train
AoF00481.jpg,AoF00481,AoF,481,train,grp_aof_00002,558,test+train+val,1,train
AoF00482.jpg,AoF00482,AoF,482,train,grp_aof_00002,558,test+train+val,1,train
AoF00483.jpg,AoF00483,AoF,483,val,grp_aof_00002,558,test+train+val,1,train
AoF00484.jpg,AoF00484,AoF,484,train,grp_aof_00002,558,test+train+val,1,train
AoF00485.jpg,AoF00485,AoF,485,train,grp_aof_00002,558,test+train+val,1,train
AoF00486.jpg,AoF00486,AoF,486,train,grp_aof_00002,558,test+train+val,1,train
AoF00487.jpg,AoF00487,AoF,487,train,grp_aof_00002,558,test+train+val,1,train
AoF00488.jpg,AoF00488,AoF,488,val,grp_aof_00002,558,test+train+val,1,train
AoF00489.jpg,AoF00489,AoF,489,train,grp_aof_00002,558,test+train+val,1,train
AoF00490.jpg,AoF00490,AoF,490,val,grp_aof_00002,558,test+train+val,1,train
AoF00491.jpg,AoF00491,AoF,491,train,grp_aof_00002,558,test+train+val,1,train
AoF00492.jpg,AoF00492,AoF,492,train,grp_aof_single_AoF00492,1,train,0,train
AoF00493.jpg,AoF00493,AoF,493,train,grp_aof_00002,558,test+train+val,1,train
AoF00494.jpg,AoF00494,AoF,494,val,grp_aof_00871,3,test+val,1,test
AoF00495.jpg,AoF00495,AoF,495,train,grp_aof_00002,558,test+train+val,1,train
AoF00496.jpg,AoF00496,AoF,496,train,grp_aof_00002,558,test+train+val,1,train
AoF00497.jpg,AoF00497,AoF,497,train,grp_aof_00002,558,test+train+val,1,train
AoF00498.jpg,AoF00498,AoF,498,train,grp_aof_00002,558,test+train+val,1,train
AoF00499.jpg,AoF00499,AoF,499,val,grp_aof_00002,558,test+train+val,1,train
AoF00500.jpg,AoF00500,AoF,500,train,grp_aof_single_AoF00500,1,train,0,train
AoF00501.jpg,AoF00501,AoF,501,train,grp_aof_00002,558,test+train+val,1,train
AoF00502.jpg,AoF00502,AoF,502,val,grp_aof_00002,558,test+train+val,1,train
AoF00503.jpg,AoF00503,AoF,503,train,grp_aof_00002,558,test+train+val,1,train
AoF00504.jpg,AoF00504,AoF,504,train,grp_aof_00002,558,test+train+val,1,train
AoF00505.jpg,AoF00505,AoF,505,train,grp_aof_00002,558,test+train+val,1,train
AoF00506.jpg,AoF00506,AoF,506,train,grp_aof_00002,558,test+train+val,1,train
AoF00507.jpg,AoF00507,AoF,507,val,grp_aof_00002,558,test+train+val,1,train
AoF00508.jpg,AoF00508,AoF,508,train,grp_aof_00002,558,test+train+val,1,train
AoF00509.jpg,AoF00509,AoF,509,train,grp_aof_00002,558,test+train+val,1,train
AoF00510.jpg,AoF00510,AoF,510,train,grp_aof_00002,558,test+train+val,1,train
AoF00511.jpg,AoF00511,AoF,511,val,grp_aof_00002,558,test+train+val,1,train
AoF00512.jpg,AoF00512,AoF,512,train,grp_aof_00980,3,train+val,1,train
AoF00513.jpg,AoF00513,AoF,513,train,grp_aof_00980,3,train+val,1,train
AoF00514.jpg,AoF00514,AoF,514,val,grp_aof_00980,3,train+val,1,train
AoF00515.jpg,AoF00515,AoF,515,val,grp_aof_00002,558,test+train+val,1,train
AoF00516.jpg,AoF00516,AoF,516,val,grp_aof_00002,558,test+train+val,1,train
AoF00517.jpg,AoF00517,AoF,517,train,grp_aof_single_AoF00517,1,train,0,train
AoF00518.jpg,AoF00518,AoF,518,train,grp_aof_00002,558,test+train+val,1,train
AoF00519.jpg,AoF00519,AoF,519,train,grp_aof_00249,9,train+val,1,train
AoF00520.jpg,AoF00520,AoF,520,train,grp_aof_00249,9,train+val,1,train
AoF00521.jpg,AoF00521,AoF,521,train,grp_aof_00249,9,train+val,1,train
AoF00522.jpg,AoF00522,AoF,522,train,grp_aof_00002,558,test+train+val,1,train
AoF00523.jpg,AoF00523,AoF,523,train,grp_aof_00002,558,test+train+val,1,train
AoF00524.jpg,AoF00524,AoF,524,train,grp_aof_00002,558,test+train+val,1,train
AoF00525.jpg,AoF00525,AoF,525,train,grp_aof_00002,558,test+train+val,1,train
AoF00526.jpg,AoF00526,AoF,526,train,grp_aof_single_AoF00526,1,train,0,train
AoF00527.jpg,AoF00527,AoF,527,val,grp_aof_00002,558,test+train+val,1,train
AoF00528.jpg,AoF00528,AoF,528,train,grp_aof_00002,558,test+train+val,1,train
AoF00529.jpg,AoF00529,AoF,529,train,grp_aof_00002,558,test+train+val,1,train
AoF00530.jpg,AoF00530,AoF,530,train,grp_aof_00002,558,test+train+val,1,train
AoF00531.jpg,AoF00531,AoF,531,train,grp_aof_00002,558,test+train+val,1,train
AoF00532.jpg,AoF00532,AoF,532,train,grp_aof_00002,558,test+train+val,1,train
AoF00533.jpg,AoF00533,AoF,533,train,grp_aof_00002,558,test+train+val,1,train
AoF00534.jpg,AoF00534,AoF,534,train,grp_aof_00002,558,test+train+val,1,train
AoF00535.jpg,AoF00535,AoF,535,val,grp_aof_single_AoF00535,1,val,0,val
AoF00536.jpg,AoF00536,AoF,536,train,grp_aof_00002,558,test+train+val,1,train
AoF00537.jpg,AoF00537,AoF,537,train,grp_aof_00019,76,test+train+val,1,train
AoF00538.jpg,AoF00538,AoF,538,train,grp_aof_00019,76,test+train+val,1,train
AoF00539.jpg,AoF00539,AoF,539,train,grp_aof_00002,558,test+train+val,1,train
AoF00540.jpg,AoF00540,AoF,540,train,grp_aof_00002,558,test+train+val,1,train
AoF00541.jpg,AoF00541,AoF,541,train,grp_aof_single_AoF00541,1,train,0,train
AoF00542.jpg,AoF00542,AoF,542,val,grp_aof_00002,558,test+train+val,1,train
AoF00543.jpg,AoF00543,AoF,543,val,grp_aof_00002,558,test+train+val,1,train
AoF00544.jpg,AoF00544,AoF,544,val,grp_aof_00002,558,test+train+val,1,train
AoF00545.jpg,AoF00545,AoF,545,train,grp_aof_00002,558,test+train+val,1,train
AoF00546.jpg,AoF00546,AoF,546,train,grp_aof_00002,558,test+train+val,1,train
AoF00547.jpg,AoF00547,AoF,547,train,grp_aof_00002,558,test+train+val,1,train
AoF00548.jpg,AoF00548,AoF,548,train,grp_aof_00002,558,test+train+val,1,train
AoF00549.jpg,AoF00549,AoF,549,train,grp_aof_00002,558,test+train+val,1,train
AoF00550.jpg,AoF00550,AoF,550,train,grp_aof_00002,558,test+train+val,1,train
AoF00551.jpg,AoF00551,AoF,551,val,grp_aof_00002,558,test+train+val,1,train
AoF00552.jpg,AoF00552,AoF,552,train,grp_aof_single_AoF00552,1,train,0,train
AoF00553.jpg,AoF00553,AoF,553,val,grp_aof_00002,558,test+train+val,1,train
AoF00554.jpg,AoF00554,AoF,554,train,grp_aof_00002,558,test+train+val,1,train
AoF00555.jpg,AoF00555,AoF,555,train,grp_aof_00002,558,test+train+val,1,train
AoF00556.jpg,AoF00556,AoF,556,train,grp_aof_00002,558,test+train+val,1,train
AoF00557.jpg,AoF00557,AoF,557,train,grp_aof_00019,76,test+train+val,1,train
AoF00558.jpg,AoF00558,AoF,558,train,grp_aof_00002,558,test+train+val,1,train
AoF00559.jpg,AoF00559,AoF,559,train,grp_aof_00002,558,test+train+val,1,train
AoF00560.jpg,AoF00560,AoF,560,train,grp_aof_single_AoF00560,1,train,0,train
AoF00561.jpg,AoF00561,AoF,561,val,grp_aof_00002,558,test+train+val,1,train
AoF00562.jpg,AoF00562,AoF,562,train,grp_aof_00002,558,test+train+val,1,train
AoF00563.jpg,AoF00563,AoF,563,train,grp_aof_00002,558,test+train+val,1,train
AoF00564.jpg,AoF00564,AoF,564,train,grp_aof_00002,558,test+train+val,1,train
AoF00565.jpg,AoF00565,AoF,565,train,grp_aof_00002,558,test+train+val,1,train
AoF00566.jpg,AoF00566,AoF,566,train,grp_aof_00002,558,test+train+val,1,train
AoF00567.jpg,AoF00567,AoF,567,train,grp_aof_single_AoF00567,1,train,0,train
AoF00568.jpg,AoF00568,AoF,568,train,grp_aof_00002,558,test+train+val,1,train
AoF00569.jpg,AoF00569,AoF,569,val,grp_aof_00002,558,test+train+val,1,train
AoF00570.jpg,AoF00570,AoF,570,train,grp_aof_00002,558,test+train+val,1,train
AoF00571.jpg,AoF00571,AoF,571,train,grp_aof_00002,558,test+train+val,1,train
AoF00572.jpg,AoF00572,AoF,572,train,grp_aof_00979,3,train,0,train
AoF00573.jpg,AoF00573,AoF,573,train,grp_aof_00979,3,train,0,train
AoF00574.jpg,AoF00574,AoF,574,train,grp_aof_00979,3,train,0,train
AoF00575.jpg,AoF00575,AoF,575,train,grp_aof_00002,558,test+train+val,1,train
AoF00576.jpg,AoF00576,AoF,576,train,grp_aof_00002,558,test+train+val,1,train
AoF00577.jpg,AoF00577,AoF,577,val,grp_aof_single_AoF00577,1,val,0,val
AoF00578.jpg,AoF00578,AoF,578,train,grp_aof_00002,558,test+train+val,1,train
AoF00579.jpg,AoF00579,AoF,579,train,grp_aof_00002,558,test+train+val,1,train
AoF00580.jpg,AoF00580,AoF,580,val,grp_aof_00002,558,test+train+val,1,train
AoF00581.jpg,AoF00581,AoF,581,val,grp_aof_00002,558,test+train+val,1,train
AoF00582.jpg,AoF00582,AoF,582,train,grp_aof_00002,558,test+train+val,1,train
AoF00583.jpg,AoF00583,AoF,583,train,grp_aof_00002,558,test+train+val,1,train
AoF00584.jpg,AoF00584,AoF,584,train,grp_aof_00002,558,test+train+val,1,train
AoF00585.jpg,AoF00585,AoF,585,train,grp_aof_00002,558,test+train+val,1,train
AoF00586.jpg,AoF00586,AoF,586,train,grp_aof_00002,558,test+train+val,1,train
AoF00587.jpg,AoF00587,AoF,587,train,grp_aof_00002,558,test+train+val,1,train
AoF00588.jpg,AoF00588,AoF,588,val,grp_aof_00002,558,test+train+val,1,train
AoF00589.jpg,AoF00589,AoF,589,train,grp_aof_00002,558,test+train+val,1,train
AoF00590.jpg,AoF00590,AoF,590,train,grp_aof_00002,558,test+train+val,1,train
AoF00591.jpg,AoF00591,AoF,591,val,grp_aof_00002,558,test+train+val,1,train
AoF00592.jpg,AoF00592,AoF,592,train,grp_aof_00002,558,test+train+val,1,train
AoF00593.jpg,AoF00593,AoF,593,train,grp_aof_00002,558,test+train+val,1,train
AoF00594.jpg,AoF00594,AoF,594,train,grp_aof_00002,558,test+train+val,1,train
AoF00595.jpg,AoF00595,AoF,595,train,grp_aof_single_AoF00595,1,train,0,train
AoF00596.jpg,AoF00596,AoF,596,train,grp_aof_00002,558,test+train+val,1,train
AoF00597.jpg,AoF00597,AoF,597,train,grp_aof_00002,558,test+train+val,1,train
AoF00598.jpg,AoF00598,AoF,598,val,grp_aof_00002,558,test+train+val,1,train
AoF00599.jpg,AoF00599,AoF,599,train,grp_aof_00249,9,train+val,1,train
AoF00600.jpg,AoF00600,AoF,600,train,grp_aof_00249,9,train+val,1,train
AoF00601.jpg,AoF00601,AoF,601,train,grp_aof_00249,9,train+val,1,train
AoF00602.jpg,AoF00602,AoF,602,train,grp_aof_00002,558,test+train+val,1,train
AoF00603.jpg,AoF00603,AoF,603,train,grp_aof_00002,558,test+train+val,1,train
AoF00604.jpg,AoF00604,AoF,604,train,grp_aof_single_AoF00604,1,train,0,train
